transaction_id,customer_id,purchase_date,order_value,num_items,payment_method,channel,store_id,product_category
TXN-8TD6ZA3NHGSI,CUST-10009630,2025-11-15,36.25,9,credit_card,online,ONLINE,Apparel
TXN-A04I1CR7RU9N,CUST-10000921,2025-04-06,22.83,6,gift_card,store,STORE-194,Footwear
TXN-5O2S4LFY283I,CUST-10006088,2025-07-16,164.2,1,debit_card,store,STORE-128,Electronics
TXN-GMCOM7WNL5PJ,CUST-10006431,2025-11-04,43.77,6,cash,store,STORE-184,Outdoor
TXN-BT4STR1P545P,CUST-10003637,2025-09-29,72.17,7,credit_card,online,ONLINE,Apparel
TXN-X3QFIE5SO9MH,,2025-04-17,279.38,8,gift_card,online,ONLINE,Outdoor
TXN-CXIXDSEK4QIY,CUST-10006128,2026-02-01,60.3,7,gift_card,store,STORE-292,Home
TXN-C2V5F4723Q8I,CUST-10003849,2025-04-05,186.35,4,cash,online,ONLINE,Apparel
TXN-RVP2VM7216GQ,CUST-10009774,2025-11-02,210.56,7,credit_card,online,ONLINE,Grocery
TXN-2OQTBVS6DQDR,CUST-10001528,2026-01-11,167.25,8,debit_card,store,STORE-317,Grocery
TXN-B7VJ8K4VOGHO,CUST-10001951,2026-04-20,69.9,2,debit_card,store,STORE-010,Grocery
TXN-ECLXL48PXAH2,CUST-10001285,2025-04-10,109.66,6,cash,online,ONLINE,Grocery
TXN-DTMPD5VCAFIJ,CUST-10008515,2025-04-28,109.21,2,debit_card,store,STORE-298,Apparel
TXN-4RWJI129WK4E,CUST-10009792,2025-12-17,63.04,9,gift_card,store,STORE-165,Apparel
TXN-TE476NEFTJWR,CUST-10004481,2026-04-02,134.12,6,credit_card,online,ONLINE,Beauty
TXN-CHYZ8VA73S9P,CUST-10005278,2025-07-01,,2,debit_card,online,ONLINE,Outdoor
TXN-XBGWBO4JAKR6,CUST-10004482,2026-06-18,249.73,8,gift_card,store,STORE-043,Beauty
TXN-7T94F90OWGLZ,CUST-10007327,2025-07-06,566.33,2,debit_card,online,ONLINE,Electronics
TXN-KW3KP5FUJR5C,CUST-10007270,2025-11-07,167.14,1,debit_card,store,STORE-113,Electronics
TXN-A1UDELZHOZ18,CUST-10001972,2025-08-12,,9,gift_card,store,STORE-123,Beauty
TXN-R5XXKPHYFX8E,CUST-10006413,2025-06-03,234.13,2,credit_card,store,STORE-091,Footwear
TXN-HHRHV80DQF99,CUST-10009096,2026-04-20,58.77,2,cash,store,STORE-265,Footwear
TXN-RPMYGP3W80K0,CUST-10009771,2025-08-04,58.84,6,gift_card,online,ONLINE,Outdoor
TXN-QGUS19XFNEM8,CUST-10009748,2025-08-04,68.21,1,debit_card,online,ONLINE,Footwear
TXN-7WKECL4O6GLU,CUST-10002911,2025-10-07,18.48,2,debit_card,store,STORE-033,Beauty
TXN-ZEYSOJJLJAME,CUST-10006902,2025-06-22,53.54,5,cash,store,STORE-381,Grocery
TXN-H3XRR8MPZP29,CUST-10000632,2026-03-28,590.83,9,cash,store,STORE-352,Grocery
TXN-MGXZ9LX94YO5,CUST-10000518,2026-03-13,78.82,3,gift_card,store,STORE-145,Grocery
TXN-87WEW6SPPOWU,CUST-10009342,2026-06-28,58.34,6,cash,store,STORE-270,Beauty
TXN-IU9LJUKIJJ4P,CUST-10003181,2025-10-14,512.19,6,cash,store,STORE-255,Beauty
TXN-JWF3WDC2SX8N,CUST-10003101,2026-01-27,154.16,4,cash,online,ONLINE,Grocery
TXN-B3BEH6LA17A6,CUST-10007448,2025-07-30,200.82,8,credit_card,online,ONLINE,Grocery
TXN-KFY9EN6DKIM6,CUST-10004227,2025-08-02,58.83,2,credit_card,store,STORE-357,Home
TXN-OBC1ABYWODGQ,CUST-10000114,2026-03-15,155.31,2,gift_card,online,ONLINE,Beauty
TXN-1KB7O3PQN880,CUST-10006623,2026-01-28,166.35,7,credit_card,store,STORE-253,Outdoor
TXN-IQ5BTOT512DX,CUST-10003300,2025-11-22,15.88,1,debit_card,store,STORE-005,Toys
TXN-R3BWLWNIDQWS,CUST-10009992,2025-12-27,86.44,5,gift_card,store,STORE-124,Outdoor
TXN-JJXHDXL928GG,CUST-10003426,2025-09-23,164.46,9,credit_card,online,ONLINE,Home
TXN-H9HJ7QBBH4AO,CUST-10004017,2026-01-11,283.55,9,credit_card,online,ONLINE,Home
TXN-4GDAQTG3Y1U9,CUST-10001361,2026-06-12,46.51,3,gift_card,online,ONLINE,Electronics
TXN-DE5JPY7NRIU3,CUST-10007260,2026-06-14,17.05,7,cash,online,ONLINE,Beauty
TXN-SCMIN1ZJKVEL,CUST-10005219,2025-09-04,16.33,4,debit_card,online,ONLINE,Grocery
TXN-OUTCXNSRUO76,CUST-10004997,2025-08-13,277.59,9,credit_card,online,ONLINE,Home
TXN-KR217RLTCCLR,CUST-10002045,2025-05-20,141.52,9,cash,store,STORE-398,Home
TXN-BHN9YFB4XFOP,CUST-10008198,2025-06-28,555.59,9,debit_card,online,ONLINE,Beauty
TXN-5NO2T0O489QK,CUST-10007547,2025-08-17,167.68,6,cash,online,ONLINE,Grocery
TXN-AT85QJQ55D9W,CUST-10003002,2025-12-10,19.89,8,gift_card,online,ONLINE,Outdoor
TXN-BJU9BY0Z3IPR,CUST-10003135,2025-07-24,262.28,9,gift_card,online,ONLINE,Apparel
TXN-6YQZBUYQRH2T,CUST-10009258,2026-03-10,70.32,6,cash,store,STORE-342,Grocery
TXN-JQGXZRFIP77F,CUST-10006660,2026-02-15,387.95,7,cash,online,ONLINE,Footwear
TXN-RPHZDE8N06CU,CUST-10002862,2025-08-12,,1,cash,online,ONLINE,Beauty
TXN-HVNG4WRV9RE3,CUST-10009798,2025-06-20,381.89,7,cash,store,STORE-368,Footwear
TXN-AEMPN66BLUEU,CUST-10001365,2025-12-17,77.66,8,debit_card,online,ONLINE,Toys
TXN-XGA4CCUPGHPA,CUST-10007058,2025-10-01,102.97,2,credit_card,online,ONLINE,Grocery
TXN-HQ2EWZA861LB,,2025-10-31,,6,cash,store,STORE-131,Toys
TXN-GTBMOVU3OPUT,CUST-10003803,2026-06-02,98.2,2,cash,store,STORE-282,Footwear
TXN-P4301NU7KKXK,CUST-10002496,2025-05-31,52.4,6,debit_card,store,STORE-133,Grocery
TXN-T87Y8JREA7QH,CUST-10005359,2025-06-02,68.12,8,gift_card,store,STORE-095,Outdoor
TXN-AE11I5IBPFJV,CUST-10007988,2025-09-03,288.0,1,cash,store,STORE-390,Toys
TXN-5TX28GXBJW82,CUST-10008431,2025-04-01,116.69,8,debit_card,store,STORE-288,Toys
TXN-WRWUUX358JE9,CUST-10003104,2025-08-08,238.02,2,credit_card,store,STORE-379,Electronics
TXN-NBKXS22J6DBL,CUST-10002523,2026-03-10,164.59,8,cash,online,ONLINE,Outdoor
TXN-T37U1HSBS10X,CUST-10005245,2025-11-11,104.25,6,gift_card,online,ONLINE,Home
TXN-GNMRZV5BOXVN,CUST-10003155,2026-04-21,78.01,3,debit_card,online,ONLINE,
TXN-4S1C184C5YH4,CUST-10002951,2025-04-09,219.42,4,debit_card,store,STORE-058,Electronics
TXN-8ZO8POHO8X7Q,CUST-10004262,2025-07-12,18.4,3,debit_card,online,ONLINE,Home
TXN-2OBJBLBQVGU3,CUST-10003417,2026-03-15,253.18,2,cash,online,ONLINE,Footwear
TXN-OSS10BUW91NQ,CUST-10001551,2026-06-26,64.39,4,debit_card,online,ONLINE,Electronics
TXN-LSPHOS4H90RS,CUST-10003993,2025-10-31,124.77,6,cash,store,STORE-285,Footwear
TXN-BJJS2WQJF4IQ,CUST-10003042,2026-04-12,66.18,2,gift_card,store,STORE-314,Outdoor
TXN-8J9LBKU11S0J,CUST-10001329,2025-05-09,242.95,6,credit_card,online,ONLINE,Electronics
TXN-9AP1FTZHBSMH,CUST-10007993,2026-03-09,148.75,6,gift_card,online,ONLINE,Grocery
TXN-81EVKNQXIRF5,CUST-10000846,2026-06-22,275.79,3,cash,store,STORE-311,Home
TXN-IU9Z25GKAFHE,CUST-10000924,2025-08-26,66.39,6,debit_card,store,STORE-037,Footwear
TXN-XT3YAGKRTJN2,CUST-10000414,2025-06-02,43.32,2,gift_card,online,ONLINE,Footwear
TXN-LWP2T6GRO2D4,CUST-10005857,2025-10-24,285.79,5,credit_card,store,STORE-279,Toys
TXN-4Q8EISN5DCV0,CUST-10003475,2025-05-10,,3,gift_card,online,ONLINE,Beauty
TXN-U1V8A38RPZMH,CUST-10001323,11/24/2025,148.2,6,debit_card,online,ONLINE,Footwear
TXN-M99CROE0HCJU,CUST-10004556,2025-10-25,263.2,5,debit_card,store,STORE-211,Apparel
TXN-ZNCLRAHQGXUB,CUST-10009383,2025-06-22,196.39,4,credit_card,store,STORE-203,Electronics
TXN-ZGKVWSMMY330,CUST-10000696,2025-09-16,137.84,6,debit_card,store,STORE-042,Beauty
TXN-SZLUFLBQ44QX,CUST-10006750,2025-10-05,139.15,5,credit_card,store,STORE-131,Home
TXN-KF18YKPOXYRL,CUST-10006816,2025-10-31,76.36,4,credit_card,store,STORE-121,Apparel
TXN-IZSNDDQPSHON,CUST-10002034,2025-06-16,253.54,3,credit_card,store,STORE-207,Outdoor
TXN-S5GCF5U8GP3C,,2025-08-15,93.8,1,gift_card,online,ONLINE,Toys
TXN-U47H7N2C52AF,CUST-10000036,2025-11-14,182.99,8,credit_card,store,STORE-103,Apparel
TXN-0U00HUY4ZR1Z,CUST-10007037,2025-10-21,61.04,7,credit_card,online,ONLINE,Footwear
TXN-QMMLETKR0F7C,CUST-10001407,2025-09-24,71.57,3,cash,online,ONLINE,Apparel
TXN-OE6N73CS48WP,CUST-10008443,2025-06-12,41.79,2,credit_card,online,ONLINE,Apparel
TXN-NXAVV74UC14I,CUST-10001079,2025-12-06,85.81,5,gift_card,online,ONLINE,Outdoor
TXN-81YP12AXEKT1,CUST-10007132,2025-06-07,143.71,6,cash,online,ONLINE,Grocery
TXN-G8V9Y6N6U2DU,CUST-10005770,2025-08-15,46.13,8,gift_card,store,STORE-297,Outdoor
TXN-3YD2X30GDG69,CUST-10009087,2025-11-25,172.16,8,cash,online,ONLINE,Footwear
TXN-SUXNG4A3EGV6,CUST-10006295,2025-04-19,393.81,5,debit_card,store,STORE-205,Grocery
TXN-FUYDHR3W3B0Z,CUST-10002085,2025-06-08,268.3,5,gift_card,store,STORE-169,Toys
TXN-M58JYKPY7896,CUST-10009483,2025-07-28,,4,credit_card,online,ONLINE,Home
TXN-P2LD59RJ4OVM,CUST-10006935,2025-06-25,60.27,2,cash,store,STORE-374,Grocery
TXN-DFRQ9F3BMAHN,CUST-10006321,2025-05-11,155.92,6,gift_card,online,ONLINE,Outdoor
TXN-VWYHNYVA51W1,CUST-10002857,2025-10-28,28.97,4,cash,online,ONLINE,Toys
TXN-8V3DRGWEEUKL,CUST-10007168,2025-05-30,71.67,6,cash,online,ONLINE,Beauty
TXN-AQ49R1DB68DQ,CUST-10002924,2025-10-30,87.86,4,credit_card,online,ONLINE,Beauty
TXN-N9YK82RSU4NM,CUST-10001968,2025-12-25,165.53,5,debit_card,online,ONLINE,Outdoor
TXN-C8CG9V2S2NXR,CUST-10000195,2025-06-20,87.2,2,cash,store,STORE-302,Apparel
TXN-J63J8NH56WXY,CUST-10009147,2025-04-01,136.91,2,cash,store,STORE-363,Footwear
TXN-3QJT0DF34FZ0,CUST-10000475,2026-03-07,164.02,4,debit_card,store,STORE-078,Footwear
TXN-4CP3ZBTTIVX3,CUST-10009009,2025-09-18,74.91,5,credit_card,online,ONLINE,Home
TXN-2NN28LGP270P,CUST-10001295,2025-07-02,61.68,2,gift_card,store,STORE-048,Apparel
TXN-H2GVUWRHOJRU,CUST-10009048,2025-08-10,166.49,3,gift_card,store,STORE-349,Footwear
TXN-R81RD31U1XMC,CUST-10009706,2025-07-12,151.93,8,cash,online,ONLINE,Apparel
TXN-2ZD08XC6O2ZO,CUST-10003213,2025-09-10,165.58,8,cash,store,STORE-103,Toys
TXN-CIYJ1ZWZGTIG,CUST-10002734,2025-05-31,140.15,6,debit_card,online,ONLINE,Toys
TXN-GF9JMKMAHADR,CUST-10004919,2025-10-26,542.45,4,credit_card,online,ONLINE,Beauty
TXN-FRF78GO16R4K,CUST-10004919,2026-01-28,432.94,6,debit_card,store,STORE-292,Grocery
TXN-8YM2SO09BJZN,CUST-10000869,2025-10-17,156.22,3,cash,store,STORE-098,Toys
TXN-WB5OK5F8NPJ4,CUST-10002136,2025-05-26,142.14,3,credit_card,online,ONLINE,Electronics
TXN-F7CZUOZMZSKR,CUST-10007447,2025-11-25,114.35,3,debit_card,online,ONLINE,Outdoor
TXN-M67Z827ZJ5VD,CUST-10004174,2025-04-14,138.33,4,debit_card,store,STORE-068,Electronics
TXN-ZH2WSNX6EJMZ,CUST-10004834,2025-05-19,15.3,6,cash,online,ONLINE,Toys
TXN-R93KSKNW7CZ8,CUST-10003105,2025-11-05,166.43,5,gift_card,online,ONLINE,Toys
TXN-6L72AKCZGQUX,CUST-10009510,2026-03-22,20.41,4,cash,online,ONLINE,Beauty
TXN-KUA1XS5XBI8K,CUST-10001872,2025-10-09,82.67,2,gift_card,online,ONLINE,Home
TXN-XIXEM0WNHHM9,CUST-10009144,2025-10-22,157.49,9,credit_card,online,ONLINE,Home
TXN-4HI0OF247IR9,CUST-10005089,2025-09-14,86.64,7,debit_card,online,ONLINE,Electronics
TXN-UGC3YQ9UB8PH,CUST-10003982,2025-06-07,120.89,2,cash,online,ONLINE,Footwear
TXN-9TTBIETXJK9F,CUST-10001747,2025-08-11,338.91,8,debit_card,online,ONLINE,Footwear
TXN-201R2256DB3X,CUST-10008087,2025-08-20,413.18,4,credit_card,online,ONLINE,Beauty
TXN-HYFKM82ETVBK,CUST-10008544,2025-09-22,59.43,6,credit_card,store,STORE-076,Beauty
TXN-PJM6QVGY6QWU,CUST-10003509,2026-06-21,110.13,1,credit_card,store,STORE-077,Footwear
TXN-AV7990GS1OVA,CUST-10008646,2025-11-09,327.76,8,gift_card,store,STORE-381,Home
TXN-Z0FB0Q70BDZ6,CUST-10001672,2026-01-15,139.26,9,debit_card,store,STORE-333,Home
TXN-BZ2JTX3EZQD2,CUST-10007817,2025-10-25,42.42,7,debit_card,store,STORE-264,Apparel
TXN-MWRPLOME944R,  CUST-10008026 ,2025-04-05,74.2,5,cash,store,STORE-324,Apparel
TXN-MN1BQPINE0FO,CUST-10005434,2026-02-23,90.36,8,gift_card,store,STORE-087,Toys
TXN-TNX9JPGNOOBA,CUST-10001019,2025-12-05,209.58,2,gift_card,store,STORE-155,Footwear
TXN-ALWXILJA81WQ,CUST-10002490,2026-05-02,490.39,4,gift_card,store,STORE-339,Electronics
TXN-HJKT7HKSH2Q8,CUST-10004416,2025-06-01,79.66,7,cash,store,STORE-247,Grocery
TXN-5IQRN0GDTUYK,CUST-10008889,2025-06-21,235.8,4,cash,store,STORE-364,Grocery
TXN-90T5LZU1PX76,CUST-10007977,2026-01-23,584.22,4,gift_card,online,ONLINE,Apparel
TXN-H9F908LFG1UD,CUST-10008839,2025-11-24,339.83,3,credit_card,online,ONLINE,Beauty
TXN-IZF7A0IZALI2,CUST-10002355,2025-05-27,25.05,5,cash,store,STORE-063,Home
TXN-EZHDPG5SDLRQ,CUST-10007296,2025-04-13,22.29,3,debit_card,online,ONLINE,Grocery
TXN-XY4MXHVTV5V8,CUST-10000496,2025-04-29,52.86,6,debit_card,online,ONLINE,Electronics
TXN-REZ8WQ9NB44M,CUST-10001523,2026-04-12,69.19,4,gift_card,store,STORE-285,Outdoor
TXN-YTY15NT5F9HP,CUST-10006267,2025-12-24,157.61,3,credit_card,store,STORE-393,Footwear
TXN-97X8QWB986RF,CUST-10004142,2025-06-03,101.75,6,gift_card,store,STORE-270,Home
TXN-KK2TK4SEFKJR,CUST-10007255,2026-02-19,260.03,1,gift_card,online,ONLINE,Footwear
TXN-AZWSSR13CVEP,CUST-10009915,11/30/2025,32.03,9,gift_card,store,STORE-085,Grocery
TXN-8A28CXL91IDQ,CUST-10007843,2026-05-07,84.73,1,credit_card,online,ONLINE,Electronics
TXN-MSLRQ0SP0SBN,CUST-10005282,2025-07-04,50.35,7,debit_card,store,STORE-272,Apparel
TXN-TNIX6NH3LSU8,CUST-10000652,2025-08-26,36.02,6,cash,store,STORE-008,Beauty
TXN-Y3YRYCR6D7AO,CUST-10009772,2025-08-06,266.96,4,gift_card,store,STORE-160,Grocery
TXN-FZSG707VA1AU,CUST-10007302,2026-01-18,332.29,5,credit_card,store,STORE-192,Home
TXN-5VR7R4VV6MS3,CUST-10001762,2026-05-04,62.02,4,credit_card,store,STORE-034,Apparel
TXN-8RKPYXW0TJOZ,CUST-10000736,2025-12-29,150.49,6,credit_card,online,ONLINE,Grocery
TXN-VX8VFFG0GVXG,CUST-10007982,2025-04-13,200.43,5,gift_card,store,STORE-083,Footwear
TXN-FTUR9S4CT5WR,CUST-10006619,2025-10-18,397.74,7,debit_card,store,STORE-308,Toys
TXN-MU6CLHXXV26E,CUST-10006361,2025-11-23,45.02,3,debit_card,store,STORE-155,Home
TXN-K7H39BFGIZ9K,CUST-10009070,2026-06-05,272.76,2,credit_card,store,STORE-033,Footwear
TXN-D4AIHO29QC0N,CUST-10006500,2025-04-29,191.92,3,cash,online,ONLINE,Grocery
TXN-JQION0M9YCQG,CUST-10002102,2025-10-09,155.86,6,debit_card,online,ONLINE,Beauty
TXN-U9J9QMKQR6T8,CUST-10001014,2025-06-22,129.73,8,gift_card,online,ONLINE,Beauty
TXN-ZQNYJ45QJE3J,CUST-10009217,12/06/2025,225.14,2,debit_card,online,ONLINE,Beauty
TXN-A05E59367H7C,CUST-10007343,2025-08-13,126.6,6,cash,store,STORE-122,Outdoor
TXN-KDQCA16OSPPL,  CUST-10002883 ,2025-10-12,71.03,5,credit_card,online,ONLINE,Footwear
TXN-CWC3V9TR1SUJ,CUST-10005786,2025-05-11,306.36,1,credit_card,online,ONLINE,Footwear
TXN-E46EEGAJFX7F,CUST-10001548,2025-04-07,36.25,4,cash,online,ONLINE,Footwear
TXN-F7E41ECUY5C2,CUST-10008771,2026-02-17,84.68,9,credit_card,store,STORE-338,Beauty
TXN-HVNCIXW6Z4RI,CUST-10008156,2025-07-18,236.29,4,debit_card,online,ONLINE,Electronics
TXN-NARVGCAPTHKD,CUST-10008881,2025-12-09,120.13,9,gift_card,store,STORE-121,Electronics
TXN-289XJB9AOQHX,CUST-10002821,2026-04-06,84.84,1,gift_card,store,STORE-111,Beauty
TXN-WI9BEFBP920X,CUST-10005706,2026-04-02,68.59,5,gift_card,online,ONLINE,Outdoor
TXN-TZV8SD22M0VW,CUST-10001558,2025-04-24,146.36,9,cash,online,ONLINE,Electronics
TXN-KGPWT942N3BO,CUST-10005943,2026-03-31,212.9,5,gift_card,online,ONLINE,Electronics
TXN-YJJ4O2MOIC0C,CUST-10003044,2025-08-27,227.26,7,debit_card,store,STORE-330,Home
TXN-HOCH1S4065N0,CUST-10001436,2025-11-14,130.08,6,debit_card,store,STORE-247,Outdoor
TXN-1P2E445ICTQZ,CUST-10007242,2025-12-14,164.93,7,cash,online,ONLINE,Beauty
TXN-MYTEQRCVJQT0,CUST-10001190,2025-08-13,164.26,8,gift_card,store,STORE-079,Toys
TXN-N6QJX0PHASVY,CUST-10002672,2025-05-02,68.47,1,gift_card,online,ONLINE,Grocery
TXN-G7HW887VD9HI,CUST-10009201,2026-04-06,174.34,4,cash,store,STORE-205,Outdoor
TXN-8VHGT3CHWDS2,CUST-10009024,2026-06-16,271.55,6,cash,store,STORE-091,Home
TXN-OZ01D4R5N37T,CUST-10007269,2025-06-30,114.65,3,gift_card,store,STORE-302,Footwear
TXN-7XAFC6803TKM,CUST-10003215,2026-01-19,25.6,2,gift_card,store,STORE-129,Footwear
TXN-S9Z0V73GUS8C,CUST-10007975,2025-11-20,58.08,1,cash,store,STORE-167,Grocery
TXN-0E17JMBVFJBQ,CUST-10003259,2026-01-03,453.65,5,credit_card,store,STORE-157,Home
TXN-SIPDROVYY1HQ,CUST-10004345,06/21/2026,53.21,8,cash,online,ONLINE,Toys
TXN-HZLNEZ8OSDZI,CUST-10006578,2025-06-05,134.76,4,gift_card,store,STORE-363,Electronics
TXN-DNOFGXHS1UA3,CUST-10005534,2025-05-12,218.41,7,cash,online,ONLINE,Footwear
TXN-DTVVP0KC7DM7,CUST-10002646,2025-08-08,544.72,7,gift_card,store,STORE-311,Outdoor
TXN-1CKA9N7T80SD,CUST-10003287,2025-05-16,,4,gift_card,store,STORE-166,Toys
TXN-9EFZ314TY93T,CUST-10003234,2026-01-28,265.84,3,credit_card,online,ONLINE,Home
TXN-SWE89DI3XU05,CUST-10001201,2025-12-05,177.12,3,gift_card,online,ONLINE,Grocery
TXN-9G2K2SOB63BZ,CUST-10009890,2025-10-10,167.56,3,cash,store,STORE-071,Footwear
TXN-ROKZ1C9QZ6CB,CUST-10000112,2025-10-25,131.85,7,debit_card,store,STORE-133,Footwear
TXN-6PODXXMPZZMT,  CUST-10008687 ,2025-06-21,156.29,2,credit_card,online,ONLINE,Apparel
TXN-HKB831QLRUEF,CUST-10009518,2025-11-09,,5,gift_card,store,STORE-078,Outdoor
TXN-J187YYOMMSNM,CUST-10002134,2026-02-11,78.07,9,cash,store,STORE-171,Home
TXN-VTS3VZO1DAFU,CUST-10000562,2026-04-16,54.84,7,cash,online,ONLINE,Home
TXN-IW10M84IV04V,CUST-10005279,2025-07-09,412.09,7,debit_card,online,ONLINE,Electronics
TXN-VJ7JA4O3HZCD,CUST-10002991,2025-06-09,50.82,8,cash,online,ONLINE,Electronics
TXN-WEFKD6925K4I,CUST-10002155,2025-09-02,103.72,8,credit_card,store,STORE-384,Electronics
TXN-89CXI86NRB51,CUST-10008040,2025-07-03,165.76,6,credit_card,store,STORE-025,Beauty
TXN-L0DW3MM5OJU5,CUST-10008022,2026-04-16,151.25,8,cash,online,ONLINE,Outdoor
TXN-KG4TPWFAAPHP,CUST-10008331,2026-04-25,255.39,7,gift_card,store,STORE-381,Electronics
TXN-Z9PLIQGSIKKD,CUST-10008538,2025-06-17,252.4,5,gift_card,online,ONLINE,Footwear
TXN-J5ZC31CV7CH5,CUST-10009786,2025-04-23,,8,cash,store,STORE-133,Beauty
TXN-ULEFX38NIQ0Z,CUST-10002868,2025-08-08,182.75,2,credit_card,store,STORE-012,Beauty
TXN-H1E3RLFLBXT5,CUST-10004213,2025-10-23,275.06,8,credit_card,online,ONLINE,Home
TXN-JOXYDSD8XE8G,CUST-10003190,2025-08-03,265.88,2,credit_card,online,ONLINE,Outdoor
TXN-WIL8E0GP7WIA,CUST-10005976,2026-04-21,66.43,2,gift_card,online,ONLINE,Home
TXN-DG2NDFI63FOX,CUST-10001076,2025-07-14,273.57,2,credit_card,store,STORE-159,Outdoor
TXN-VIATUD5C6Q1W,CUST-10005597,2026-03-24,151.49,9,debit_card,store,STORE-325,Grocery
TXN-WW41PO6G81G9,CUST-10006386,2025-06-19,77.89,3,gift_card,store,STORE-086,Outdoor
TXN-CB9GWSQ3KX11,CUST-10008672,2025-07-06,464.37,3,debit_card,online,ONLINE,Footwear
TXN-5AY23A4FSYDN,CUST-10002154,2025-05-03,181.82,7,gift_card,online,ONLINE,Electronics
TXN-2WIVWUCSJG4V,CUST-10009419,2026-04-04,199.31,4,credit_card,store,STORE-165,Outdoor
TXN-054SGC874M7I,CUST-10003393,2025-06-20,159.53,3,gift_card,store,STORE-314,Outdoor
TXN-KUFBNPMYBW7A,CUST-10002694,2025-08-23,286.02,8,cash,online,ONLINE,Apparel
TXN-TLDSZQRFXRT1,CUST-10004992,2025-08-12,,9,cash,online,ONLINE,Electronics
TXN-WUUM77470YWS,CUST-10001776,2025-06-10,39.63,4,cash,store,STORE-125,Toys
TXN-7O318C0GXO5T,CUST-10008000,2025-07-23,71.59,3,cash,store,STORE-262,Beauty
TXN-WY59JKZNZRD5,CUST-10003122,2025-05-29,510.2,9,gift_card,store,STORE-192,Electronics
TXN-D6419DOVGCNP,CUST-10009110,2025-12-19,46.97,9,gift_card,store,STORE-157,Outdoor
TXN-UVCXVZQ4YFXG,CUST-10003512,2025-11-12,141.62,8,credit_card,online,ONLINE,Outdoor
TXN-41V9FC6N3Q8O,CUST-10000309,2025-04-01,,1,gift_card,store,STORE-144,Apparel
TXN-5HB565XJ27PK,CUST-10001304,2025-08-16,607.49,2,credit_card,store,STORE-149,Outdoor
TXN-I6FKBQDXG70G,CUST-10004058,2025-12-25,171.73,8,gift_card,online,ONLINE,Home
TXN-XLQM5AV9RWDG,CUST-10004835,2025-11-26,254.97,2,cash,online,ONLINE,Beauty
TXN-ZXP0C6A4P2OU,CUST-10008370,2026-04-08,458.1,5,cash,store,STORE-255,Toys
TXN-IOCS4QF2CR1N,CUST-10002033,2026-05-06,49.47,4,cash,online,ONLINE,Beauty
TXN-B33HNDO0MI9D,CUST-10008300,2026-03-16,208.15,5,gift_card,online,ONLINE,Grocery
TXN-F2AXIWTWLGC1,CUST-10005690,2025-07-04,103.38,5,cash,online,ONLINE,Grocery
TXN-R82JZMHGXE8R,CUST-10006358,2025-06-24,338.07,3,credit_card,store,STORE-124,Outdoor
TXN-02IOUGWDMD0F,CUST-10005398,2026-01-28,88.15,3,debit_card,online,ONLINE,Beauty
TXN-WPSTVTZDIME2,CUST-10005343,2026-04-29,103.78,5,debit_card,online,ONLINE,Apparel
TXN-10PU5YFYK4B1,CUST-10008129,2025-11-20,124.04,4,credit_card,store,STORE-144,Footwear
TXN-H5IA49FG8JGY,CUST-10007726,2025-12-17,75.94,2,cash,online,ONLINE,Footwear
TXN-ZJ8F20ZKDOEK,CUST-10003603,2025-04-03,55.98,3,debit_card,store,STORE-176,Beauty
TXN-PIE1R0782YWE,CUST-10007098,2025-05-07,191.77,9,cash,store,STORE-258,Outdoor
TXN-TN7HL4KYR5D7,CUST-10008261,2026-06-22,80.11,4,cash,store,STORE-289,Home
TXN-ZQLIEYR1440Z,CUST-10002812,2025-05-07,193.13,5,debit_card,online,ONLINE,Apparel
TXN-4O82GVE009SH,CUST-10003209,2025-06-20,309.6,2,credit_card,store,STORE-079,Footwear
TXN-QXHF2YA9BOIR,CUST-10002144,2025-10-23,85.87,1,gift_card,online,ONLINE,Footwear
TXN-E4Z9M0VN61IE,CUST-10005560,2025-11-21,15.09,3,debit_card,online,ONLINE,Grocery
TXN-TBI6LL9XIXL8,CUST-10003143,2025-08-28,250.37,5,credit_card,store,STORE-209,Apparel
TXN-MGC0G6R5X5BO,CUST-10009049,2026-01-31,235.87,2,gift_card,online,ONLINE,Beauty
TXN-216VIXVFVQVL,CUST-10001904,2025-08-15,257.18,8,credit_card,online,ONLINE,Outdoor
TXN-3S7VNV2KSYU4,CUST-10001420,10/03/2025,483.63,3,cash,online,ONLINE,Home
TXN-EBJY1C5KX1M7,CUST-10001522,2025-10-01,166.25,9,cash,store,STORE-051,Grocery
TXN-21ABS8P2I6TP,CUST-10005297,2026-04-12,127.91,4,gift_card,store,STORE-190,Home
TXN-COWK91MVG0S9,CUST-10000778,2026-06-21,254.55,9,cash,online,ONLINE,Footwear
TXN-32H7S2OFNI4A,  CUST-10003936 ,2025-05-13,259.84,1,cash,store,STORE-300,Apparel
TXN-HEB1E41MQOOM,CUST-10005421,2026-03-23,248.06,1,credit_card,store,STORE-167,Outdoor
TXN-4J7BY1F9UXG5,CUST-10009491,2026-06-23,64.83,8,gift_card,online,ONLINE,Footwear
TXN-UDARDIWSF1XR,CUST-10008749,2025-07-08,193.9,8,debit_card,online,ONLINE,Outdoor
TXN-2FS5HZXJ0H9U,CUST-10004227,2026-04-21,,4,debit_card,store,STORE-224,Beauty
TXN-8G8YN5PCQ6T8,CUST-10005647,2025-04-20,439.39,2,cash,online,ONLINE,Home
